fromUNLOCODe,ToUNLOCODE,Distance,
ITTRS,GUGUM,14521,
ITTRS,GWOXB,3852,
ITTRS,HKHKG,7761,
ITTRS,HKHKG,13612,
ITTRS,HNPCR,6189,
ITTRS,IDJKT,6599,
ITTRS,IDJKT,11882,
ITTRS,IDSRG,6789,
ITTRS,IDSRG,12072,
ITTRS,IDSUB,6972,
ITTRS,IDSUB,12255,
ITTRS,IEDUB,2883,
ITTRS,ILASH,1377,
ITTRS,ILHFA,1359,
ITTRS,INCOK,4543,
ITTRS,INCOK,10941,
ITTRS,INMAA,5343,
ITTRS,INMAA,11686,
ITTRS,INNSA,4352,
ITTRS,INNSA,11299,
ITTRS,INPAV,4488,
ITTRS,INPAV,11464,
ITTRS,IRBND,4482,
ITTRS,IRBND,11713,
ITTRS,ITGIT,877,
ITTRS,ITGOA,1118,
ITTRS,ITSAL,795,
ITTRS,JOAQB,1686,
ITTRS,JOAQB,11942,
ITTRS,JPHKT,8848,
ITTRS,JPHKT,14715,
ITTRS,JPNGO,9212,
ITTRS,JPNGO,15046,
ITTRS,JPOSA,9014,
ITTRS,JPOSA,14854,
ITTRS,JPSMZ,9193,
ITTRS,JPSMZ,15115,
ITTRS,JPTYO,9212,
ITTRS,JPTYO,15098,
ITTRS,JPUKB,9003,
ITTRS,JPUKB,14843,
ITTRS,JPYOK,9190,
ITTRS,JPYOK,15076,
ITTRS,KEMBA,4301,
ITTRS,KEMBA,9202,
ITTRS,KRPUS,8816,
ITTRS,KRPUS,14660,
ITTRS,KWSWK,4669,
ITTRS,KWSWK,11915,
ITTRS,LBBEY,1356,
ITTRS,LKCMB,4787,
ITTRS,LKCMB,11094,
ITTRS,LRMLW,3835,
ITTRS,MAAGA,2105,
ITTRS,MACAS,1848,
ITTRS,MAPTM,1691,
ITTRS,MQFDF,4955,
ITTRS,MUPLU,5047,
ITTRS,MUPLU,8996,
ITTRS,MXESE,8868,12
ITTRS,MXESE,13779,
ITTRS,MXLZC,7664,12
ITTRS,MXLZC,12714,
ITTRS,MXPGO,6061,
ITTRS,MYPEN,6039,
ITTRS,MYPEN,12021,
ITTRS,MYPKG,6136,
ITTRS,MYPKG,12099,
ITTRS,MYTPP,6346,
ITTRS,MYTPP,12332,
ITTRS,NCNOU,10343,
ITTRS,NCNOU,13769,
ITTRS,NGAPP,4614,
ITTRS,NICIO,6760,12
ITTRS,NICIO,12167,
ITTRS,NLRTM,3044,
ITTRS,NOAES,3598,
ITTRS,NOBGO,3494,
ITTRS,NOKRS,3394,
ITTRS,NOSVG,3423,
ITTRS,NZAKL,10649,
ITTRS,NZAKL,12777,
ITTRS,NZLYT,10414,
ITTRS,NZLYT,12841,
ITTRS,NZNPL,10428,
ITTRS,NZNPL,12723,
ITTRS,NZNSN,10416,
ITTRS,NZNSN,13410,
ITTRS,NZPOE,10311,
ITTRS,NZPOE,13461,
ITTRS,NZWLG,10484,
ITTRS,NZWLG,12667,
ITTRS,OMSLL,3307,
ITTRS,OMSLL,10721,
ITTRS,PABLB,6077,12
ITTRS,PABLB,11903,
ITTRS,PAMIT,5625,
ITTRS,PECLL,7427,12
ITTRS,PECLL,10561,
ITTRS,PFPPT,10570,12
ITTRS,PFPPT,12266,
ITTRS,PHGES,7745,
ITTRS,PHGES,13287,
ITTRS,PHMNL,7644,
ITTRS,PHMNL,13383,
ITTRS,PKBQM,4176,
ITTRS,PKBQM,11403,
ITTRS,PKKHI,4171,
ITTRS,PKKHI,11398,
ITTRS,PLGDY,3875,
ITTRS,PRSJU,5018,
ITTRS,PTLEI,2127,
ITTRS,PTLIS,1968,
ITTRS,RUKGD,3945,
ITTRS,RULED,4291,
ITTRS,SADMM,4894,
ITTRS,SADMM,11690,
ITTRS,SAJBI,4502,
ITTRS,SAJBI,11744,
ITTRS,SAJED,2076,
ITTRS,SAJED,11392,
ITTRS,SEGOT,3475,
ITTRS,SGSIN,6314,
ITTRS,SGSIN,12300,
ITTRS,SIKOP,292,
ITTRS,SLFNA,3625,
ITTRS,SNDKR,3142,
ITTRS,SVAQJ,6910,12
ITTRS,SVAQJ,12342,
ITTRS,SYLTK,1334,
ITTRS,TGLFW,4501,
ITTRS,THLCH,7073,
ITTRS,THLCH,13059,
ITTRS,TNSFA,1464,
ITTRS,TNTUN,930,
ITTRS,TRAMB,1063,
ITTRS,TRIZM,908,
ITTRS,TRMER,1307,
ITTRS,TWKEL,8211,
ITTRS,TWKEL,14086,
ITTRS,TWKHH,7978,
ITTRS,TWKHH,13900,
ITTRS,TZDAR,4446,
ITTRS,TZDAR,9060,
ITTRS,UAODS,1411,
ITTRS,USBAL,5148,
ITTRS,USCHS,5290,
ITTRS,USDUT,11323,12
ITTRS,USDUT,11678,
ITTRS,USDUT,16096,
ITTRS,USEWR,8054,
ITTRS,USHNL,10762,12
ITTRS,USHNL,12084,
ITTRS,USHNL,14403,
ITTRS,USHOU,6368,
ITTRS,USILM,5220,
ITTRS,USLAX,8990,12
ITTRS,USLAX,13904,
ITTRS,USLGB,8995,12
ITTRS,USLGB,13909,
ITTRS,USMIA,5436,
ITTRS,USMOB,6094,
ITTRS,USMSY,6147,
ITTRS,USOAK,9327,12
ITTRS,USOAK,13652,
ITTRS,USOAK,14226,
ITTRS,USPHL,5002,
ITTRS,USSAV,5387,
ITTRS,USSEA,10097,12
ITTRS,USSEA,13348,
ITTRS,USSEA,14997,
ITTRS,UYMVD,6859,
ITTRS,VELAG,5316,
ITTRS,VEPBL,5383,
ITTRS,VNDAD,7481,
ITTRS,VNDAD,13467,
ITTRS,VNHPH,7639,
ITTRS,VNHPH,13515,
ITTRS,VNSGN,6963,
ITTRS,VNSGN,12949,
ITTRS,YEADE,2706,
ITTRS,YEADE,10691,
ITTRS,ZACPT,6655,
ITTRS,ZACPT,6713,
ITTRS,ZADUR,5873,
ITTRS,ZADUR,7494,
ITTRS,ZAPLZ,6262,
ITTRS,ZAPLZ,7120,
JOAQB,AEJEA,2845,
JOAQB,AOLAD,6136,
JOAQB,AOLAD,6839,
JOAQB,AOLOB,6352,
JOAQB,AOLOB,6652,
JOAQB,ARBHI,7922,
JOAQB,ARBHI,9321,
JOAQB,ARBUE,7604,
JOAQB,ARBUE,8916,
JOAQB,ARPMY,8352,
JOAQB,ARPMY,9664,
JOAQB,ARPUD,8321,
JOAQB,ARPUD,8976,
JOAQB,AUADL,7374,
JOAQB,AUBNE,8605,
JOAQB,AUFRE,6172,
JOAQB,AUMEL,7706,
JOAQB,AUSYD,8173,
JOAQB,BDCGP,4593,
JOAQB,BEANR,3683,
JOAQB,BEANR,11399,
JOAQB,BEZEE,3622,
JOAQB,BEZEE,11338,
JOAQB,BGVAR,1334,
JOAQB,BGVAR,12224,
JOAQB,BJCOO,5205,
JOAQB,BJCOO,7772,
JOAQB,BRITJ,6883,
JOAQB,BRITJ,8657,
JOAQB,BRMAO,6390,
JOAQB,BRMAO,10500,
JOAQB,BRPNG,6764,
JOAQB,BRPNG,8708,
JOAQB,BRRIG,7232,
JOAQB,BRRIG,9140,
JOAQB,BRSSZ,6630,
JOAQB,BRSSZ,8656,
JOAQB,BRVIX,6316,
JOAQB,BRVIX,8361,
JOAQB,BSFPO,5978,
JOAQB,BSFPO,11886,
JOAQB,BZBZE,6771,
JOAQB,BZBZE,12165,
JOAQB,CAMTR,5569,
JOAQB,CAMTR,12346,
JOAQB,CAVAN,10751,12
JOAQB,CAVAN,11960,
JOAQB,CDBOA,5978,
JOAQB,CDBOA,6987,
JOAQB,CDMAT,6022,
JOAQB,CDMAT,7074,
JOAQB,CGPNR,5879,
JOAQB,CGPNR,7071,
JOAQB,CIABJ,4791,
JOAQB,CIABJ,7924,
JOAQB,CLARI,8640,12
JOAQB,CLARI,10976,
JOAQB,CLARI,11235,
JOAQB,CLIQQ,8706,12
JOAQB,CLIQQ,10876,
JOAQB,CLIQQ,11134,
JOAQB,CLSAI,9363,12
JOAQB,CLSAI,10085,
JOAQB,CLSAI,10310,
JOAQB,CMDLA,5662,
JOAQB,CMDLA,7597,
JOAQB,CNDLC,7494,
JOAQB,CNFOC,6699,
JOAQB,CNLYG,7480,
JOAQB,CNSHA,7089,
JOAQB,CNTAO,7348,
JOAQB,CNXMN,6531,
JOAQB,CNYTN,6334,
JOAQB,COBAQ,6365,
JOAQB,COBAQ,11376,
JOAQB,COBUN,7071,12
JOAQB,COBUN,12030,
JOAQB,CRMOB,6779,
JOAQB,CRMOB,11862,
JOAQB,CYLMS,586,
JOAQB,CYLMS,12181,
JOAQB,DEBRV,3889,
JOAQB,DEBRV,11605,
JOAQB,DEHAM,3945,
JOAQB,DEHAM,11661,
JOAQB,DJJIB,1220,
JOAQB,DKAAR,4202,
JOAQB,DKAAR,11918,
JOAQB,DZAAE,1667,
JOAQB,DZAAE,10936,
JOAQB,DZALG,1892,
JOAQB,DZALG,10697,
JOAQB,DZBJA,1801,
JOAQB,DZBJA,10809,
JOAQB,DZORN,2089,
JOAQB,DZORN,10512,
JOAQB,DZSKI,1715,
JOAQB,DZSKI,10897,
JOAQB,ECESM,7191,12
JOAQB,ECESM,12112,
JOAQB,ECESM,12150,
JOAQB,ECGYE,7543,12
JOAQB,ECGYE,11909,
JOAQB,ECGYE,12344,
JOAQB,EGALY,512,
JOAQB,EGALY,12082,
JOAQB,EGDAM,378,
JOAQB,EGDAM,12203,
JOAQB,EGPSD,358,
JOAQB,EGPSD,12223,
JOAQB,ESAGP,2251,
JOAQB,ESAGP,10360,
JOAQB,ESALG,2305,
JOAQB,ESALG,10307,
JOAQB,ESBCN,1978,
JOAQB,ESBCN,10795,
JOAQB,ESLPA,3005,
JOAQB,ESLPA,9677,
JOAQB,ESSCT,3021,
JOAQB,ESSCT,9665,
JOAQB,ESTAR,2012,
JOAQB,ESTAR,10783,
JOAQB,ESVGO,2828,
JOAQB,ESVGO,10536,
JOAQB,ESVLC,2057,
JOAQB,ESVLC,10665,
JOAQB,FIKTK,4830,
JOAQB,FIKTK,12546,
JOAQB,FIRAU,4815,
JOAQB,FIRAU,12531,
JOAQB,FJSUV,9535,
JOAQB,FRBES,3261,
JOAQB,FRBES,10969,
JOAQB,FRDKK,3593,
JOAQB,FRDKK,11309,
JOAQB,FRFOS,1917,
JOAQB,FRFOS,10977,
JOAQB,FRLEH,3485,
JOAQB,FRLEH,11201,
JOAQB,FRLPE,3274,
JOAQB,FRLPE,10988,
JOAQB,FRURO,3554,
JOAQB,FRURO,11270,
JOAQB,GALBV,5635,
JOAQB,GALBV,7369,
JOAQB,GAPOG,5641,
JOAQB,GAPOG,7430,
JOAQB,GBABD,3957,
JOAQB,GBABD,11673,
JOAQB,GBFXT,3642,
JOAQB,GBFXT,11358,
JOAQB,GBSOU,3465,
JOAQB,GBSOU,11181,
JOAQB,GBTHP,3658,
JOAQB,GBTHP,11374,
JOAQB,GEPTI,1819,
JOAQB,GEPTI,12636,
JOAQB,GHTKD,4948,
JOAQB,GHTKD,7948,
JOAQB,GNCKY,4227,
JOAQB,GNCKY,8421,
JOAQB,GRPIR,977,
JOAQB,GRPIR,11722,
JOAQB,GRSKG,1119,
JOAQB,GRSKG,11967,
JOAQB,GUGUM,7467,
JOAQB,GWOXB,4494,
JOAQB,GWOXB,8730,
JOAQB,HKHKG,6329,
JOAQB,HNPCR,6831,
JOAQB,HNPCR,12148,
JOAQB,IDJKT,5170,
JOAQB,IDSRG,5360,
JOAQB,IDSUB,5543,
JOAQB,IEDUB,3525,
JOAQB,IEDUB,11230,
JOAQB,ILASH,504,
JOAQB,ILASH,12281,
JOAQB,ILHFA,573,
JOAQB,ILHFA,12292,
JOAQB,INCOK,3099,
JOAQB,INMAA,3912,
JOAQB,INNSA,2908,
JOAQB,INPAV,3140,
JOAQB,IRBND,3027,
JOAQB,ITGIT,1317,
JOAQB,ITGIT,11325,
JOAQB,ITGOA,1804,
JOAQB,ITGOA,11129,
JOAQB,ITSAL,1476,
JOAQB,ITSAL,11300,
JOAQB,ITTRS,1686,
JOAQB,ITTRS,11942,
JOAQB,JPHKT,7416,
JOAQB,JPNGO,7780,
JOAQB,JPOSA,7582,
JOAQB,JPSMZ,7761,
JOAQB,JPTYO,7780,
JOAQB,JPUKB,7571,
JOAQB,JPYOK,7758,
JOAQB,KEMBA,2853,
JOAQB,KRPUS,7384,
JOAQB,KWSWK,3214,
JOAQB,LBBEY,608,
JOAQB,LBBEY,12289,
JOAQB,LKCMB,3345,
JOAQB,LRMLW,4476,
JOAQB,LRMLW,8259,
JOAQB,MAAGA,2744,
JOAQB,MAAGA,9928,
JOAQB,MACAS,2490,
JOAQB,MACAS,10121,
JOAQB,MAPTM,2330,
JOAQB,MAPTM,10251,
JOAQB,MQFDF,5597,
JOAQB,MQFDF,10720,
JOAQB,MUPLU,3592,
JOAQB,MXESE,9510,12
JOAQB,MXESE,12730,
JOAQB,MXLZC,8306,12
JOAQB,MXLZC,13265,
JOAQB,MXPGO,6694,
JOAQB,MXPGO,12401,
JOAQB,MYPEN,4595,
JOAQB,MYPKG,4681,
JOAQB,MYTPP,4914,
JOAQB,NCNOU,8895,
JOAQB,NGAPP,5253,
JOAQB,NGAPP,7836,
JOAQB,NICIO,7402,12
JOAQB,NICIO,12361,
JOAQB,NLRTM,3686,
JOAQB,NLRTM,11402,
JOAQB,NOAES,4240,
JOAQB,NOAES,11950,
JOAQB,NOBGO,4136,
JOAQB,NOBGO,11852,
JOAQB,NOKRS,4036,
JOAQB,NOKRS,11752,
JOAQB,NOSVG,4065,
JOAQB,NOSVG,11781,
JOAQB,NZAKL,9236,
JOAQB,NZLYT,9001,
JOAQB,NZNPL,9015,
JOAQB,NZNSN,9003,
JOAQB,NZPOE,8898,
JOAQB,NZWLG,9065,
JOAQB,OMSLL,1852,
JOAQB,PABLB,6719,12
JOAQB,PABLB,11678,
JOAQB,PAMIT,6267,
JOAQB,PAMIT,11713,
JOAQB,PECLL,8069,12
JOAQB,PECLL,11203,
JOAQB,PECLL,11638,
JOAQB,PFPPT,11212,12
JOAQB,PFPPT,11279,
JOAQB,PHGES,6313,
JOAQB,PHMNL,6212,
JOAQB,PKBQM,2728,
JOAQB,PKKHI,2723,
JOAQB,PLGDY,4517,
JOAQB,PLGDY,12233,
JOAQB,PRSJU,5660,
JOAQB,PRSJU,11014,
JOAQB,PTLEI,2766,
JOAQB,PTLEI,10524,
JOAQB,PTLIS,2610,
JOAQB,PTLIS,10344,
JOAQB,RUKGD,4587,
JOAQB,RUKGD,12303,
JOAQB,RULED,4933,
JOAQB,RULED,12649,
JOAQB,SADMM,3439,
JOAQB,SAJBI,3058,
JOAQB,SAJED,573,
JOAQB,SEGOT,4117,
JOAQB,SEGOT,11833,
JOAQB,SGSIN,4882,
JOAQB,SIKOP,1732,
JOAQB,SIKOP,11930,
JOAQB,SLFNA,4265,
JOAQB,SLFNA,8402,
JOAQB,SNDKR,3784,
JOAQB,SNDKR,8822,
JOAQB,SVAQJ,7552,12
JOAQB,SVAQJ,12511,
JOAQB,SYLTK,688,
JOAQB,SYLTK,12276,
JOAQB,TGLFW,5140,
JOAQB,TGLFW,7843,
JOAQB,THLCH,5641,
JOAQB,TNSFA,1509,
JOAQB,TNSFA,11325,
JOAQB,TNTUN,1550,
JOAQB,TNTUN,11081,
JOAQB,TRAMB,1182,
JOAQB,TRAMB,12077,
JOAQB,TRIZM,986,
JOAQB,TRIZM,11918,
JOAQB,TRMER,737,
JOAQB,TRMER,12250,
JOAQB,TWKEL,6779,
JOAQB,TWKHH,6546,
JOAQB,TZDAR,2991,
JOAQB,UAODS,1530,
JOAQB,UAODS,12421,
JOAQB,USBAL,5790,
JOAQB,USBAL,12136,
JOAQB,USCHS,5932,
JOAQB,USCHS,12050,
JOAQB,USDUT,10246,
JOAQB,USEWR,8696,
JOAQB,USEWR,13706,
JOAQB,USHNL,10652,
JOAQB,USHOU,7001,
JOAQB,USHOU,12725,
JOAQB,USILM,5862,
JOAQB,USILM,12051,
JOAQB,USLAX,9632,12
JOAQB,USLAX,12596,
JOAQB,USLGB,9637,12
JOAQB,USLGB,12591,
JOAQB,USMIA,6069,
JOAQB,USMIA,11897,
JOAQB,USMOB,6727,
JOAQB,USMOB,12453,
JOAQB,USMSY,6780,
JOAQB,USMSY,12506,
JOAQB,USOAK,9969,12
JOAQB,USOAK,12220,
JOAQB,USPHL,5644,
JOAQB,USPHL,12086,
JOAQB,USSAV,6029,
JOAQB,USSAV,12111,
JOAQB,USSEA,10739,12
JOAQB,USSEA,11916,
JOAQB,UYMVD,7501,
JOAQB,UYMVD,8855,
JOAQB,VELAG,5958,
JOAQB,VELAG,10878,
JOAQB,VEPBL,6025,
JOAQB,VEPBL,10944,
JOAQB,VNDAD,6049,
JOAQB,VNHPH,6207,
JOAQB,VNSGN,5531,
JOAQB,YEADE,1251,
JOAQB,ZACPT,5247,
JOAQB,ZADUR,4511,
JOAQB,ZAPLZ,4900,
JPHKT,AEJEA,6052,
JPHKT,AOLAD,9612,
JPHKT,AOLOB,9425,
JPHKT,ARBHI,10586,
JPHKT,ARBUE,10845,
JPHKT,ARPMY,10342,
JPHKT,ARPUD,9880,
JPHKT,AUADL,5368,
JPHKT,AUBNE,4059,
JPHKT,AUFRE,4236,
JPHKT,AUMEL,4856,
JPHKT,AUSYD,4444,
JPHKT,BDCGP,4042,
JPHKT,BEANR,10845,
JPHKT,BEANR,14172,
JPHKT,BEZEE,10784,
JPHKT,BEZEE,14111,
JPHKT,BGVAR,8496,
JPHKT,BGVAR,14997,
JPHKT,BJCOO,10545,
JPHKT,BRITJ,11430,
JPHKT,BRMAO,11171,12
JPHKT,BRMAO,13273,
JPHKT,BRPNG,11224,
JPHKT,BRRIG,11090,
JPHKT,BRSSZ,11344,
JPHKT,BRVIX,10889,
JPHKT,BSFPO,9438,12
JPHKT,BSFPO,13140,
JPHKT,BSFPO,14659,
JPHKT,BZBZE,8986,12
JPHKT,BZBZE,13933,
JPHKT,BZBZE,14938,
JPHKT,CAMTR,11374,12
JPHKT,CAMTR,12731,
JPHKT,CAMTR,15119,
JPHKT,CAVAN,4661,
JPHKT,CDBOA,9760,
JPHKT,CDMAT,9847,
JPHKT,CGPNR,9844,
JPHKT,CIABJ,10697,
JPHKT,CLARI,9504,
JPHKT,CLIQQ,9576,
JPHKT,CLSAI,9866,
JPHKT,CMDLA,10370,
JPHKT,CNDLC,698,
JPHKT,CNFOC,762,
JPHKT,CNLYG,535,
JPHKT,CNSHA,584,
JPHKT,CNTAO,718,
JPHKT,CNXMN,931,
JPHKT,CNYTN,1195,
JPHKT,COBAQ,8506,12
JPHKT,COBAQ,13527,
JPHKT,COBAQ,14149,
JPHKT,COBUN,8334,
JPHKT,CRMOB,8404,12
JPHKT,CRMOB,13941,
JPHKT,CRMOB,14635,
JPHKT,CYLMS,7748,
JPHKT,CYLMS,14954,
JPHKT,DEBRV,11051,
JPHKT,DEBRV,14378,
JPHKT,DEHAM,11107,
JPHKT,DEHAM,14434,
JPHKT,DJJIB,6278,
JPHKT,DKAAR,11364,
JPHKT,DKAAR,14691,
JPHKT,DZAAE,8829,
JPHKT,DZAAE,13709,
JPHKT,DZALG,9054,
JPHKT,DZALG,13470,
JPHKT,DZBJA,8963,
JPHKT,DZBJA,13582,
JPHKT,DZORN,9251,
JPHKT,DZORN,13285,
JPHKT,DZSKI,8877,
JPHKT,DZSKI,13670,
JPHKT,ECESM,8298,
JPHKT,ECGYE,8467,
JPHKT,EGALY,7674,
JPHKT,EGALY,14855,
JPHKT,EGDAM,7540,
JPHKT,EGDAM,14976,
JPHKT,EGPSD,7520,
JPHKT,EGPSD,14996,
JPHKT,ESAGP,9413,
JPHKT,ESAGP,13133,
JPHKT,ESALG,9467,
JPHKT,ESALG,13080,
JPHKT,ESBCN,9140,
JPHKT,ESBCN,13568,
JPHKT,ESLPA,10167,
JPHKT,ESLPA,12450,
JPHKT,ESSCT,10183,
JPHKT,ESSCT,12438,
JPHKT,ESTAR,9174,
JPHKT,ESTAR,13556,
JPHKT,ESVGO,9990,
JPHKT,ESVGO,13309,
JPHKT,ESVLC,9219,
JPHKT,ESVLC,13438,
JPHKT,FIKTK,11992,
JPHKT,FIKTK,15319,
JPHKT,FIRAU,11977,
JPHKT,FIRAU,15304,
JPHKT,FJSUV,4222,
JPHKT,FRBES,10423,
JPHKT,FRBES,13742,
JPHKT,FRDKK,10755,
JPHKT,FRDKK,14082,
JPHKT,FRFOS,9079,
JPHKT,FRFOS,13750,
JPHKT,FRLEH,10647,
JPHKT,FRLEH,13974,
JPHKT,FRLPE,10436,
JPHKT,FRLPE,13761,
JPHKT,FRURO,10716,
JPHKT,FRURO,14043,
JPHKT,GALBV,10142,
JPHKT,GAPOG,10203,
JPHKT,GBABD,11119,
JPHKT,GBABD,14446,
JPHKT,GBFXT,10804,
JPHKT,GBFXT,14131,
JPHKT,GBSOU,10627,
JPHKT,GBSOU,13954,
JPHKT,GBTHP,10820,
JPHKT,GBTHP,14147,
JPHKT,GEPTI,8981,
JPHKT,GEPTI,15409,
JPHKT,GHTKD,10721,
JPHKT,GNCKY,11194,
JPHKT,GRPIR,8139,
JPHKT,GRPIR,14495,
JPHKT,GRSKG,8281,
JPHKT,GRSKG,14740,
JPHKT,GUGUM,1438,
JPHKT,GWOXB,11503,
JPHKT,HKHKG,1190,
JPHKT,HNPCR,8946,12
JPHKT,HNPCR,13993,
JPHKT,HNPCR,14921,
JPHKT,IDJKT,2833,
JPHKT,IDSRG,3069,
JPHKT,IDSUB,2901,
JPHKT,IEDUB,10687,
JPHKT,IEDUB,14003,
JPHKT,ILASH,7666,
JPHKT,ILASH,15054,
JPHKT,ILHFA,7735,
JPHKT,ILHFA,15065,
JPHKT,INCOK,4387,
JPHKT,INMAA,4117,
JPHKT,INNSA,4972,
JPHKT,INPAV,5171,
JPHKT,IRBND,6238,
JPHKT,ITGIT,8479,
JPHKT,ITGIT,14098,
JPHKT,ITGOA,8966,
JPHKT,ITGOA,13902,
JPHKT,ITSAL,8638,
JPHKT,ITSAL,14073,
JPHKT,ITTRS,8848,
JPHKT,ITTRS,14715,
JPHKT,JOAQB,7416,
JPHKT,JPNGO,503,
JPHKT,JPOSA,315,
JPHKT,JPSMZ,521,
JPHKT,JPTYO,630,
JPHKT,JPUKB,304,
JPHKT,JPYOK,608,
JPHKT,KEMBA,6521,
JPHKT,KRPUS,227,
JPHKT,KWSWK,6406,
JPHKT,LBBEY,7770,
JPHKT,LBBEY,15062,
JPHKT,LKCMB,4109,
JPHKT,LRMLW,11032,
JPHKT,MAAGA,9906,
JPHKT,MAAGA,12701,
JPHKT,MACAS,9652,
JPHKT,MACAS,12894,
JPHKT,MAPTM,9492,
JPHKT,MAPTM,13024,
JPHKT,MQFDF,9363,12
JPHKT,MQFDF,12759,
JPHKT,MQFDF,13493,
JPHKT,MUPLU,5866,
JPHKT,MXESE,5429,
JPHKT,MXLZC,6665,
JPHKT,MXPGO,9598,12
JPHKT,MXPGO,13856,
JPHKT,MXPGO,15174,
JPHKT,MYPEN,2903,
JPHKT,MYPKG,2754,
JPHKT,MYTPP,2566,
JPHKT,NCNOU,3966,
JPHKT,NGAPP,10609,
JPHKT,NICIO,7566,
JPHKT,NLRTM,10848,
JPHKT,NLRTM,14175,
JPHKT,NOAES,11402,
JPHKT,NOAES,14723,
JPHKT,NOBGO,11298,
JPHKT,NOBGO,14625,
JPHKT,NOKRS,11198,
JPHKT,NOKRS,14525,
JPHKT,NOSVG,11227,
JPHKT,NOSVG,14554,
JPHKT,NZAKL,4935,
JPHKT,NZLYT,5294,
JPHKT,NZNPL,5250,
JPHKT,NZNSN,5439,
JPHKT,NZPOE,5511,
JPHKT,NZWLG,5388,
JPHKT,OMSLL,5712,
JPHKT,PABLB,8126,
JPHKT,PAMIT,8859,12
JPHKT,PAMIT,13429,
JPHKT,PAMIT,14486,
JPHKT,PECLL,8925,
JPHKT,PFPPT,5693,
JPHKT,PHGES,1977,
JPHKT,PHMNL,1419,
JPHKT,PKBQM,5421,
JPHKT,PKKHI,5416,
JPHKT,PLGDY,11679,
JPHKT,PLGDY,15006,
JPHKT,PRSJU,9204,12
JPHKT,PRSJU,12822,
JPHKT,PRSJU,13787,
JPHKT,PTLEI,9928,
JPHKT,PTLEI,13297,
JPHKT,PTLIS,9772,
JPHKT,PTLIS,13117,
JPHKT,RUKGD,11749,
JPHKT,RUKGD,15076,
JPHKT,RULED,12095,
JPHKT,RULED,15422,
JPHKT,SADMM,6215,
JPHKT,SAJBI,6257,
JPHKT,SAJED,6866,
JPHKT,SEGOT,11279,
JPHKT,SEGOT,14606,
JPHKT,SGSIN,2534,
JPHKT,SIKOP,8894,
JPHKT,SIKOP,14703,
JPHKT,SLFNA,11175,
JPHKT,SNDKR,10946,
JPHKT,SNDKR,11595,
JPHKT,SVAQJ,7400,
JPHKT,SYLTK,7850,
JPHKT,SYLTK,15049,
JPHKT,TGLFW,10616,
JPHKT,THLCH,2736,
JPHKT,TNSFA,8671,
JPHKT,TNSFA,14098,
JPHKT,TNTUN,8712,
JPHKT,TNTUN,13854,
JPHKT,TRAMB,8344,
JPHKT,TRAMB,14850,
JPHKT,TRIZM,8148,
JPHKT,TRIZM,14691,
JPHKT,TRMER,7899,
JPHKT,TRMER,15023,
JPHKT,TWKEL,751,
JPHKT,TWKHH,1025,
JPHKT,TZDAR,6576,
JPHKT,UAODS,8692,
JPHKT,UAODS,15194,
JPHKT,USBAL,10102,12
JPHKT,USBAL,12952,
JPHKT,USBAL,14909,
JPHKT,USCHS,9759,12
JPHKT,USCHS,13094,
JPHKT,USCHS,14823,
JPHKT,USDUT,2937,
JPHKT,USEWR,10191,12
JPHKT,USEWR,15858,
JPHKT,USEWR,16479,
JPHKT,USHNL,3832,
JPHKT,USHOU,9725,12
JPHKT,USHOU,14163,
JPHKT,USHOU,15498,
JPHKT,USILM,9836,12
JPHKT,USILM,13024,
JPHKT,USILM,14824,
JPHKT,USLAX,5285,
JPHKT,USLGB,5290,
JPHKT,USMIA,9369,12
JPHKT,USMIA,13231,
JPHKT,USMIA,14670,
JPHKT,USMOB,9540,12
JPHKT,USMOB,13889,
JPHKT,USMOB,15226,
JPHKT,USMSY,9559,12
JPHKT,USMSY,13942,
JPHKT,USMSY,15279,
JPHKT,USOAK,4961,
JPHKT,USPHL,10143,12
JPHKT,USPHL,12806,
JPHKT,USPHL,14859,
JPHKT,USSAV,9764,12
JPHKT,USSAV,13191,
JPHKT,USSAV,14884,
JPHKT,USSEA,4631,
JPHKT,UYMVD,10777,
JPHKT,VELAG,9010,12
JPHKT,VELAG,13120,
JPHKT,VELAG,13651,
JPHKT,VEPBL,8972,12
JPHKT,VEPBL,13187,
JPHKT,VEPBL,13717,
JPHKT,VNDAD,1710,
JPHKT,VNHPH,1559,
JPHKT,VNSGN,2107,
JPHKT,YEADE,6165,
JPHKT,ZACPT,8020,
JPHKT,ZADUR,7268,
JPHKT,ZAPLZ,7657,
JPNGO,AEJEA,6416,
JPNGO,AOLAD,9943,
JPNGO,AOLOB,9756,
JPNGO,ARBHI,10467,
JPNGO,ARBUE,10785,
JPNGO,ARPMY,10223,
JPNGO,ARPUD,9820,
JPNGO,AUADL,5308,
JPNGO,AUBNE,3999,
JPNGO,AUFRE,4402,
JPNGO,AUMEL,4796,
JPNGO,AUSYD,4384,
JPNGO,BDCGP,4406,
JPNGO,BEANR,11209,
JPNGO,BEANR,14503,
JPNGO,BEZEE,11148,
JPNGO,BEZEE,14442,
JPNGO,BGVAR,8860,
JPNGO,BGVAR,15328,
JPNGO,BJCOO,10876,
JPNGO,BRITJ,11447,
JPNGO,BRMAO,10921,12
JPNGO,BRMAO,13604,
JPNGO,BRPNG,11164,
JPNGO,BRRIG,11030,
JPNGO,BRSSZ,11301,
JPNGO,BRVIX,11288,
